YYYYMMDD, C024, G024,Pday_mm
20151028,1,-9999,0.1
20151029,4,-9999,0.4
20151030,0,-9999,0
20151031,2,-9999,0.2
20151101,0,-9999,0
20151102,142,-9999,14.2
20151103,30,-9999,3
20151104,0,-9999,0
20151105,0,-9999,0
20151106,0,-9999,0
20151107,0,-9999,0
20151108,0,-9999,0
20151109,0,-9999,0
20151110,0,-9999,0
20151111,0,-9999,0
20151112,0,-9999,0
20151113,5,-9999,0.5
20151114,1,-9999,0.1
20151115,0,-9999,0
20151116,0,-9999,0
20151117,0,-9999,0
20151118,0,-9999,0
20151119,0,-9999,0
20151120,0,-9999,0
20151121,260,-9999,26
20151122,116,-9999,11.6
20151123,70,-9999,7
20151124,165,-9999,16.5
20151125,278,-9999,27.8
20151126,42,-9999,4.2
20151127,53,-9999,5.3
20151128,45,-9999,4.5
20151129,0,-9999,0
20151130,0,-9999,0
20151201,0,-9999,0
20151202,0,-9999,0
20151203,0,-9999,0
20151204,0,-9999,0
20151205,0,-9999,0
20151206,0,-9999,0
20151207,0,-9999,0
20151208,5,-9999,0.5
20151209,1,-9999,0.1
20151210,0,-9999,0
20151211,0,-9999,0
20151212,0,-9999,0
20151213,0,-9999,0
20151214,0,-9999,0
20151215,0,-9999,0
20151216,0,-9999,0
20151217,0,-9999,0
20151218,0,-9999,0
20151219,0,-9999,0
20151220,0,-9999,0
20151221,0,-9999,0
20151222,0,-9999,0
20151223,0,-9999,0
20151224,0,-9999,0
20151225,0,-9999,0
20151226,0,-9999,0
20151227,0,-9999,0
20151228,11,-9999,1.1
20151229,32,-9999,3.2
20151230,1,-9999,0.1
20151231,44,-9999,4.4
