YYYYMMDD, C024, G024,TminDay_C
20140715,77,-9999,7.7
20140716,115,-9999,11.5
20140717,194,-9999,19.4
20140718,184,-9999,18.4
20140719,114,-9999,11.4
20140720,99,-9999,9.9
20140721,120,-9999,12
20140722,100,-9999,10
20140723,113,-9999,11.3
20140724,116,-9999,11.6
20140725,144,-9999,14.4
20140726,124,-9999,12.4
20140727,78,-9999,7.8
20140728,102,-9999,10.2
20140729,114,-9999,11.4
20140730,116,-9999,11.6
20140731,108,-9999,10.8
20140801,116,-9999,11.6
20140802,134,-9999,13.4
20140803,118,-9999,11.8
20140804,120,-9999,12
20140805,100,-9999,10
20140806,83,-9999,8.3
20140807,116,-9999,11.6
20140808,150,-9999,15
20140809,145,-9999,14.5
20140810,156,-9999,15.6
20140811,112,-9999,11.2
20140812,93,-9999,9.3
20140813,105,-9999,10.5
20140814,98,-9999,9.8
20140815,104,-9999,10.4
20140816,48,-9999,4.8
20140817,25,-9999,2.5
20140818,98,-9999,9.8
20140819,90,-9999,9
20140820,92,-9999,9.2
20140821,56,-9999,5.6
20140822,92,-9999,9.2
20140823,-9999,-9999,NA
20140824,-9999,-9999,NA
20140825,74,-9999,7.4
20140826,103,-9999,10.3
20140827,139,-9999,13.9
20140828,129,-9999,12.9
20140829,97,-9999,9.7
20140830,128,-9999,12.8
20140831,109,-9999,10.9
20140901,80,-9999,8
20140902,70,-9999,7
20140903,85,-9999,8.5
20140904,105,-9999,10.5
20140905,73,-9999,7.3
20140906,111,-9999,11.1
20140907,148,-9999,14.8
20140908,118,-9999,11.8
20140909,110,-9999,11
20140910,150,-9999,15
20140911,123,-9999,12.3
20140912,77,-9999,7.7
20140913,70,-9999,7
20140914,88,-9999,8.8
20140915,98,-9999,9.8
20140916,115,-9999,11.5
20140917,127,-9999,12.7
20140918,111,-9999,11.1
20140919,115,-9999,11.5
20140920,87,-9999,8.7
20140921,98,-9999,9.8
20140922,129,-9999,12.9
20140923,82,-9999,8.2
20140924,76,-9999,7.6
20140925,49,-9999,4.9
20140926,36,-9999,3.6
20140927,64,-9999,6.4
20140928,124,-9999,12.4
20140929,135,-9999,13.5
20140930,89,-9999,8.9
20141001,91,-9999,9.1
20141002,57,-9999,5.7
20141003,58,-9999,5.8
20141004,56,-9999,5.6
20141005,50,-9999,5
20141006,78,-9999,7.8
20141007,106,-9999,10.6
20141008,132,-9999,13.2
20141009,107,-9999,10.7
20141010,104,-9999,10.4
20141011,113,-9999,11.3
20141012,90,-9999,9
20141013,86,-9999,8.6
20141014,54,-9999,5.4
20141015,87,-9999,8.7
20141016,127,-9999,12.7
20141017,114,-9999,11.4
20141018,116,-9999,11.6
20141019,152,-9999,15.2
20141020,91,-9999,9.1
20141021,75,-9999,7.5
20141022,18,-9999,1.8
20141023,-5,-9999,-0.5
20141024,44,-9999,4.4
20141025,61,-9999,6.1
20141026,64,-9999,6.4
20141027,58,-9999,5.8
20141028,105,-9999,10.5
20141029,75,-9999,7.5
20141030,79,-9999,7.9
20141031,106,-9999,10.6
20141101,101,-9999,10.1
20141102,68,-9999,6.8
20141103,50,-9999,5
20141104,22,-9999,2.2
20141105,7,-9999,0.7
20141106,33,-9999,3.3
20141107,19,-9999,1.9
20141108,8,-9999,0.8
20141109,6,-9999,0.6
20141110,-23,-9999,-2.3
20141111,36,-9999,3.6
20141112,58,-9999,5.8
20141113,79,-9999,7.9
20141114,64,-9999,6.4
20141115,45,-9999,4.5
20141116,30,-9999,3
20141117,22,-9999,2.2
20141118,-16,-9999,-1.6
20141119,24,-9999,2.4
20141120,73,-9999,7.3
20141121,83,-9999,8.3
20141122,95,-9999,9.5
20141123,107,-9999,10.7
20141124,97,-9999,9.7
20141125,52,-9999,5.2
20141126,45,-9999,4.5
20141127,40,-9999,4
20141128,76,-9999,7.6
20141129,82,-9999,8.2
20141130,80,-9999,8
20141201,46,-9999,4.6
20141202,36,-9999,3.6
20141203,12,-9999,1.2
20141204,14,-9999,1.4
20141205,7,-9999,0.7
20141206,-11,-9999,-1.1
20141207,-8,-9999,-0.8
20141208,24,-9999,2.4
20141209,10,-9999,1
20141210,19,-9999,1.9
20141211,-12,-9999,-1.2
20141212,7,-9999,0.7
20141213,25,-9999,2.5
20141214,38,-9999,3.8
20141215,20,-9999,2
20141216,34,-9999,3.4
20141217,46,-9999,4.6
20141218,50,-9999,5
20141219,22,-9999,2.2
20141220,42,-9999,4.2
20141221,-18,-9999,-1.8
20141222,-25,-9999,-2.5
20141223,-31,-9999,-3.1
20141224,-45,-9999,-4.5
20141225,-3,-9999,-0.3
20141226,39,-9999,3.9
20141227,38,-9999,3.8
20141228,-23,-9999,-2.3
20141229,-66,-9999,-6.6
20141230,-80,-9999,-8
20141231,-87,-9999,-8.7
20150101,-73,-9999,-7.3
20150102,-42,-9999,-4.2
20150103,-20,-9999,-2
20150104,-9,-9999,-0.9
20150105,-28,-9999,-2.8
20150106,-26,-9999,-2.6
20150107,-34,-9999,-3.4
20150108,-45,-9999,-4.5
20150109,-19,-9999,-1.9
20150110,-6,-9999,-0.6
20150111,-34,-9999,-3.4
20150112,-43,-9999,-4.3
20150113,9,-9999,0.9
20150114,7,-9999,0.7
20150115,2,-9999,0.2
20150116,-5,-9999,-0.5
20150117,-56,-9999,-5.6
20150118,-19,-9999,-1.9
20150119,-20,-9999,-2
20150120,-43,-9999,-4.3
20150121,-16,-9999,-1.6
20150122,-9,-9999,-0.9
20150123,-13,-9999,-1.3
20150124,-25,-9999,-2.5
20150125,-12,-9999,-1.2
20150126,-5,-9999,-0.5
20150127,19,-9999,1.9
20150128,16,-9999,1.6
20150129,8,-9999,0.8
20150130,17,-9999,1.7
20150131,-16,-9999,-1.6
20150201,-20,-9999,-2
20150202,-12,-9999,-1.2
20150203,-49,-9999,-4.9
20150204,-61,-9999,-6.1
20150205,-47,-9999,-4.7
20150206,-61,-9999,-6.1
20150207,-86,-9999,-8.6
20150208,-50,-9999,-5
20150209,-77,-9999,-7.7
20150210,-84,-9999,-8.4
20150211,-12,-9999,-1.2
20150212,5,-9999,0.5
20150213,15,-9999,1.5
20150214,7,-9999,0.7
20150215,24,-9999,2.4
20150216,13,-9999,1.3
20150217,-1,-9999,-0.1
20150218,-46,-9999,-4.6
20150219,-44,-9999,-4.4
20150220,16,-9999,1.6
20150221,-7,-9999,-0.7
20150222,-8,-9999,-0.8
20150223,8,-9999,0.8
20150224,-12,-9999,-1.2
20150225,3,-9999,0.3
20150226,51,-9999,5.1
20150227,2,-9999,0.2
20150228,4,-9999,0.4
20150301,46,-9999,4.6
20150302,48,-9999,4.8
20150303,48,-9999,4.8
20150304,2,-9999,0.2
20150305,-5,-9999,-0.5
20150306,-13,-9999,-1.3
20150307,-23,-9999,-2.3
20150308,-16,-9999,-1.6
20150309,-32,-9999,-3.2
20150310,-10,-9999,-1
20150311,5,-9999,0.5
20150312,-1,-9999,-0.1
20150313,-6,-9999,-0.6
20150314,-10,-9999,-1
20150315,-5,-9999,-0.5
20150316,-2,-9999,-0.2
20150317,17,-9999,1.7
20150318,40,-9999,4
20150319,38,-9999,3.8
20150320,8,-9999,0.8
20150321,8,-9999,0.8
20150322,3,-9999,0.3
20150323,0,-9999,0
20150324,-3,-9999,-0.3
20150325,-12,-9999,-1.2
20150326,-1,-9999,-0.1
20150327,41,-9999,4.1
20150328,61,-9999,6.1
20150329,66,-9999,6.6
20150330,40,-9999,4
20150331,60,-9999,6
20150401,18,-9999,1.8
20150402,-13,-9999,-1.3
20150403,-4,-9999,-0.4
20150404,29,-9999,2.9
20150405,6,-9999,0.6
20150406,-18,-9999,-1.8
20150407,8,-9999,0.8
20150408,27,-9999,2.7
20150409,50,-9999,5
20150410,51,-9999,5.1
20150411,34,-9999,3.4
20150412,25,-9999,2.5
20150413,88,-9999,8.8
20150414,109,-9999,10.9
20150415,94,-9999,9.4
20150416,69,-9999,6.9
20150417,36,-9999,3.6
20150418,56,-9999,5.6
20150419,25,-9999,2.5
20150420,-9,-9999,-0.9
20150421,42,-9999,4.2
20150422,78,-9999,7.8
20150423,50,-9999,5
20150424,51,-9999,5.1
20150425,94,-9999,9.4
20150426,54,-9999,5.4
20150427,51,-9999,5.1
20150428,33,-9999,3.3
20150429,27,-9999,2.7
20150430,19,-9999,1.9
20150501,109,-9999,10.9
20150502,120,-9999,12
20150503,129,-9999,12.9
20150504,131,-9999,13.1
20150505,43,-9999,4.3
20150506,27,-9999,2.7
20150507,37,-9999,3.7
20150508,80,-9999,8
20150509,41,-9999,4.1
20150510,60,-9999,6
20150511,155,-9999,15.5
20150512,150,-9999,15
20150513,130,-9999,13
20150514,49,-9999,4.9
20150515,46,-9999,4.6
20150516,60,-9999,6
20150517,46,-9999,4.6
20150518,20,-9999,2
20150519,44,-9999,4.4
20150520,40,-9999,4
20150521,36,-9999,3.6
20150522,44,-9999,4.4
20150523,49,-9999,4.9
20150524,76,-9999,7.6
20150525,80,-9999,8
20150526,59,-9999,5.9
20150527,67,-9999,6.7
20150528,45,-9999,4.5
20150529,51,-9999,5.1
20150530,34,-9999,3.4
20150531,38,-9999,3.8
20150601,85,-9999,8.5
20150602,76,-9999,7.6
20150603,119,-9999,11.9
20150604,175,-9999,17.5
20150605,117,-9999,11.7
20150606,113,-9999,11.3
20150607,108,-9999,10.8
20150608,114,-9999,11.4
20150609,90,-9999,9
20150610,84,-9999,8.4
20150611,98,-9999,9.8
20150612,101,-9999,10.1
20150613,85,-9999,8.5
20150614,80,-9999,8
20150615,79,-9999,7.9
20150616,80,-9999,8
20150617,81,-9999,8.1
20150618,84,-9999,8.4
20150619,89,-9999,8.9
20150620,75,-9999,7.5
20150621,66,-9999,6.6
20150622,78,-9999,7.8
20150623,65,-9999,6.5
20150624,68,-9999,6.8
20150625,49,-9999,4.9
20150626,101,-9999,10.1
20150627,104,-9999,10.4
20150628,90,-9999,9
20150629,101,-9999,10.1
20150630,206,-9999,20.6
20150701,198,-9999,19.8
20150702,148,-9999,14.8
20150703,185,-9999,18.5
20150704,161,-9999,16.1
20150705,128,-9999,12.8
20150706,116,-9999,11.6
20150707,129,-9999,12.9
20150708,103,-9999,10.3
20150709,92,-9999,9.2
20150710,84,-9999,8.4
20150711,124,-9999,12.4
20150712,104,-9999,10.4
20150713,68,-9999,6.8
20150714,105,-9999,10.5
20150715,104,-9999,10.4
20150716,132,-9999,13.2
20150717,123,-9999,12.3
20150718,149,-9999,14.9
20150719,134,-9999,13.4
20150720,124,-9999,12.4
20150721,158,-9999,15.8
20150722,139,-9999,13.9
20150723,123,-9999,12.3
20150724,100,-9999,10
20150725,76,-9999,7.6
20150726,52,-9999,5.2
20150727,124,-9999,12.4
20150728,122,-9999,12.2
20150729,92,-9999,9.2
20150730,98,-9999,9.8
20150731,99,-9999,9.9
20150801,80,-9999,8
20150802,74,-9999,7.4
20150803,143,-9999,14.3
20150804,135,-9999,13.5
20150805,123,-9999,12.3
20150806,104,-9999,10.4
20150807,117,-9999,11.7
20150808,108,-9999,10.8
20150809,75,-9999,7.5
20150810,53,-9999,5.3
20150811,106,-9999,10.6
20150812,141,-9999,14.1
20150813,108,-9999,10.8
20150814,103,-9999,10.3
20150815,71,-9999,7.1
20150816,40,-9999,4
20150817,104,-9999,10.4
20150818,83,-9999,8.3
20150819,58,-9999,5.8
20150820,49,-9999,4.9
20150821,105,-9999,10.5
20150822,127,-9999,12.7
20150823,115,-9999,11.5
20150824,71,-9999,7.1
20150825,65,-9999,6.5
20150826,124,-9999,12.4
20150827,116,-9999,11.6
20150828,112,-9999,11.2
20150829,190,-9999,19
20150830,166,-9999,16.6
20150831,140,-9999,14
20150901,103,-9999,10.3
20150902,66,-9999,6.6
20150903,99,-9999,9.9
20150904,75,-9999,7.5
20150905,40,-9999,4
20150906,47,-9999,4.7
20150907,43,-9999,4.3
20150908,27,-9999,2.7
20150909,96,-9999,9.6
20150910,85,-9999,8.5
20150911,77,-9999,7.7
20150912,156,-9999,15.6
20150913,119,-9999,11.9
20150914,79,-9999,7.9
20150915,96,-9999,9.6
20150916,114,-9999,11.4
20150917,33,-9999,3.3
20150918,22,-9999,2.2
20150919,24,-9999,2.4
20150920,28,-9999,2.8
20150921,40,-9999,4
20150922,88,-9999,8.8
20150923,83,-9999,8.3
20150924,63,-9999,6.3
20150925,47,-9999,4.7
20150926,63,-9999,6.3
20150927,31,-9999,3.1
20150928,40,-9999,4
20150929,52,-9999,5.2
20150930,82,-9999,8.2
20151001,43,-9999,4.3
20151002,51,-9999,5.1
20151003,-1,-9999,-0.1
20151004,91,-9999,9.1
20151005,137,-9999,13.7
20151006,87,-9999,8.7
20151007,77,-9999,7.7
20151008,46,-9999,4.6
20151009,12,-9999,1.2
20151010,45,-9999,4.5
20151011,84,-9999,8.4
20151012,76,-9999,7.6
20151013,64,-9999,6.4
20151014,30,-9999,3
20151015,-14,-9999,-1.4
20151016,-25,-9999,-2.5
20151017,21,-9999,2.1
20151018,113,-9999,11.3
20151019,112,-9999,11.2
20151020,64,-9999,6.4
20151021,48,-9999,4.8
20151022,55,-9999,5.5
20151023,9,-9999,0.9
20151024,88,-9999,8.8
20151025,103,-9999,10.3
20151026,98,-9999,9.8
20151027,33,-9999,3.3
20151028,67,-9999,6.7
20151029,72,-9999,7.2
20151030,79,-9999,7.9
20151031,101,-9999,10.1
20151101,86,-9999,8.6
20151102,79,-9999,7.9
20151103,69,-9999,6.9
20151104,76,-9999,7.6
20151105,82,-9999,8.2
20151106,65,-9999,6.5
20151107,85,-9999,8.5
20151108,85,-9999,8.5
20151109,44,-9999,4.4
20151110,28,-9999,2.8
20151111,23,-9999,2.3
20151112,14,-9999,1.4
20151113,23,-9999,2.3
20151114,8,-9999,0.8
20151115,-18,-9999,-1.8
20151116,-11,-9999,-1.1
20151117,-14,-9999,-1.4
20151118,27,-9999,2.7
20151119,30,-9999,3
20151120,15,-9999,1.5
20151121,8,-9999,0.8
20151122,-3,-9999,-0.3
20151123,-24,-9999,-2.4
20151124,10,-9999,1
20151125,48,-9999,4.8
20151126,55,-9999,5.5
20151127,48,-9999,4.8
20151128,33,-9999,3.3
20151129,-10,-9999,-1
20151130,-32,-9999,-3.2
20151201,-58,-9999,-5.8
20151202,-28,-9999,-2.8
20151203,-17,-9999,-1.7
20151204,2,-9999,0.2
20151205,2,-9999,0.2
20151206,57,-9999,5.7
20151207,65,-9999,6.5
20151208,56,-9999,5.6
20151209,8,-9999,0.8
20151210,35,-9999,3.5
20151211,18,-9999,1.8
20151212,-2,-9999,-0.2
20151213,-5,-9999,-0.5
20151214,11,-9999,1.1
20151215,33,-9999,3.3
20151216,28,-9999,2.8
20151217,44,-9999,4.4
20151218,49,-9999,4.9
20151219,51,-9999,5.1
20151220,55,-9999,5.5
20151221,-19,-9999,-1.9
20151222,-3,-9999,-0.3
20151223,-12,-9999,-1.2
20151224,15,-9999,1.5
20151225,-20,-9999,-2
20151226,29,-9999,2.9
20151227,33,-9999,3.3
20151228,44,-9999,4.4
20151229,13,-9999,1.3
20151230,15,-9999,1.5
20151231,-14,-9999,-1.4
