"MpNo";"DT";"MpNo_m";"CO2in_G";"CO2out_G";"H2Oin_G";"H2Oout_G";"ATP";"Tref";"Tcuv";"FlowOut";"FlowIn";"PAR";"H2O_P";"mH2O_P";"dDH_out";"d18O_out";"dDH_in";"d18O_in";"ShootID";"Area";"hour";"day";"month";"TrA";"dDH_ex";"dH2O";"dDH_ex_a"
8;2018-09-06 17:39:00;"8S";375;343.9;9.53;14.97;1004;16;15.7;540.668127075026;542.891756384846;160;18900.4288761905;18.9004288761905;-90.5105282249296;-14.541263931104;-76.8576398397391;-16.5623377660482;104;2587.78;17;6;9;1.13204701590361;25.8195832239024;-26.4228240347394;55.6410622886465
8;2018-09-06 18:16:00;"8S";379.2;360;10;13.02;1004;13.8;13.6;540.668127075026;544.464770462333;82;16288.6320616114;16.2886320616114;-88.9069667401539;-14.8393683735161;-78.7186020912741;-16.4751652386743;104;2587.78;18;6;9;0.628452275953317;29.8079802479749;-47.2606938253543;53.0827198181203
8;2018-09-06 18:53:00;"8S";378.7;363.4;10.9;12.77;1004;13.5;13.1;540.668127075026;545.58428172963;50;16090.9249099526;16.0909249099526;-95.8221330229651;-15.31006062285;-93.1397108946936;-16.5545380426531;104;2587.78;18;6;9;0.389140628588393;26.6583519598349;-47.0084032299993;39.2965934465312
8;2018-09-06 19:30:00;"8S";382.2;373.38;10.9;12.29;1004;12.4;11.9;540.668127075026;545.845605565091;10;15360.4460047393;15.3604460047393;-98.6065921607508;-15.3285605756418;-102.997187578361;-16.1776179328884;104;2587.78;19;6;9;0.289254264030944;24.0218924443836;5.18713596959781;26.4237558847462
8;2018-09-07 06:16:00;"8S";464.2;449.8;7.1;7.66;1004;4.6;4.3;561.199828103191;564.881488125054;21;9929.90947393365;9.92990947393365;-139.746053370983;-17.3578049500092;-146.995421575717;-18.0629984259657;104;2587.78;6;7;9;0.120959896899765;-0.883613770909392;19.5012519778089;-2.4914341679914
8;2018-09-07 06:53:00;"8S";461.6;440.8;7.2;7.88;1004;4.7;4.4;561.199828103191;564.870597444316;71;10066.2543507109;10.0662543507109;-141.050482829715;-17.3243749199814;-148.102845529139;-18.0644462836724;104;2587.78;6;7;9;0.146879860118765;-2.45548346986382;9.52819430550528;-3.58727525975979
8;2018-09-07 07:30:00;"8S";459.1;423.9;7.4;7.93;1004;6;5.8;561.199828103191;565.068424148815;117;10187.6454881517;10.1876454881517;-138.487662114175;-17.2458098198478;-142.876240343543;-17.6885685340413;104;2587.78;7;7;9;0.114479868078777;-0.521183555392611;11.2979919485094;-1.36769207121262
8;2018-09-07 09:16:00;"8S";430.6;372.2;9.8;10.12;1004;11.3;11.2;561.199828103191;566.551039499709;226;12930.5314454976;12.9305314454976;-133.305057155268;-17.0846829137351;-128.85770325638;-16.9837196359296;104;2587.78;9;7;9;0.0691197544604133;3.3724061546128;-108.091803936485;7.01205383105679
8;2018-09-07 10:30:00;"8S";406.8;346.4;12.3;12.94;1004;15.3;14.7;554.355927760469;560.873816353478;386;16287.4497630332;16.2874497630332;-126.105582270111;-17.9802190185498;-126.85740645837;-17.3620465697738;104;2587.78;10;7;9;0.136553319863563;17.7361698782874;127.2293049957;12.0389660998204
8;2018-09-07 11:39:00;"8S";381.4;311.3;11.77;15.02;1004;17.1;17.4;554.355927760469;559.116026230098;775;19747.0136966825;19.7470136966825;-117.614390679443;-18.6582651515327;-97.9917296980865;-17.1045521353446;104;2587.78;11;7;9;0.693435194957134;31.6517305328186;5.60216064165098;38.8446873846703
8;2018-09-07 12:16:00;"8S";380.8;320.6;11.5;17.47;1004;19.1;18.6;547.512027417748;550.562648588146;665;22464.2392380952;22.4642392380952;-114.090566862756;-17.9223863328305;-94.9677392737778;-17.3127855022001;104;2587.78;12;7;9;1.25806168483356;29.288523799888;1.84643990453576;43.534544743823
8;2018-09-07 12:53:00;"8S";381.5;322.9;10.6;18.71;1004;17.6;17.4;547.512027417748;548.884389958789;1142;23839.7607535545;23.8397607535545;-106.549421502324;-16.3301985801381;-101.282966267421;-17.4180037763428;104;2587.78;12;7;9;1.70902670798962;24.0921671387808;5.83442285664388;38.0610639433214
8;2018-09-07 13:30:00;"8S";381.4;309.7;11.6;19.06;1004;19.7;19.4;547.512027417748;549.796086056915;1090;24082.5987014218;24.0825987014218;-96.5237205673731;-15.9903765514292;-98.0584535221122;-16.2211401979346;104;2587.78;13;7;9;1.57205012233393;31.3992918440605;30.9151143479844;31.7106680613646
8;2018-09-07 14:39:00;"8S";378.4;306.8;12;16.85;1004;18.4;17.5;547.512027417748;551.458308663752;1159;21844.2244454976;21.8442244454976;-93.1001718836436;-16.3182252161018;-87.429914407356;-17.2353763383283;104;2587.78;14;7;9;1.02204290127439;37.4456298451708;5.26220769069757;50.4530962992704
8;2018-09-07 15:16:00;"8S";378;340.1;12;17.73;1004;18.3;18.1;540.668127075026;544.085454854018;328;22839.6368625592;22.8396368625592;-92.9635163981264;-15.9997923533587;-85.297149853696;-16.90636799759;104;2587.78;15;7;9;1.19239216525742;35.0348224287432;3.79090264176771;49.953794127024
8;2018-09-07 15:53:00;"8S";377.8;350.7;12.2;18.06;1004;17.2;16.7;540.668127075026;544.124303648584;115;22906.8463222749;22.9068463222749;-92.4336984744168;-13.9536559233291;-95.9834627635538;-17.0420558651427;104;2587.78;15;7;9;1.21944444867506;19.195548912216;-24.8523538170564;40.3529841575878
8;2018-09-07 16:30:00;"8S";377.9;344;12.2;17.49;1004;17.1;16.9;540.668127075026;544.435032457248;152;22252.9600521327;22.2529600521327;-86.8196732728733;-13.5935458844373;-93.5640629595222;-15.37162185314;104;2587.78;16;7;9;1.10082954496434;21.9286938026251;4.67752927176174;29.4089118655978
8;2018-09-07 17:39:00;"8S";380.1;357.6;11.9;16.83;1004;16.6;16.2;540.668127075026;544.466591792003;87;21124.147;21.124147;-89.8369333458411;-14.516406695201;-82.0835406958032;-16.8212606759299;104;2587.78;17;7;9;1.02591517671474;26.2943202157669;-36.928290636331;52.486544711636
8;2018-09-07 18:16:00;"8S";382.5;361.6;11.7;15.42;1004;15.6;15.4;540.668127075026;545.016138416413;80;19481.8223601896;19.4818223601896;-92.574036662755;-14.6191027436354;-89.8428334747725;-17.4936979811571;104;2587.78;18;7;9;0.774118706018014;24.3787852863282;-56.5398145877112;50.1067503744843
8;2018-09-07 18:53:00;"8S";383.5;370.1;12;14.58;1004;14.3;13.7;540.668127075026;545.802294168823;35;18127.180985782;18.127180985782;-98.8374346367514;-15.1272173956743;-105.128658708692;-17.8245091182468;104;2587.78;18;7;9;0.536888618911717;22.180304528643;-48.9225313254938;37.4674142372824
8;2018-09-07 19:30:00;"8S";385.3;377.41;11.3;12.61;1004;12.4;12.1;540.668127075026;546.10912091957;7;15687.1678009479;15.6871678009479;-101.226566288802;-15.9887739069022;-109.005350038131;-17.1578071921343;104;2587.78;19;7;9;0.272606427560899;26.6836249664156;13.110836708733;28.2571074989434
8;2018-09-08 06:16:00;"8S";449.4;437;8.8;9.51;1003;8.4;8;561.199828103191;565.766420951064;18;12210.7485260664;12.2107485260664;-141.638536213184;-18.2130295448073;-149.739729793995;-18.7779465742066;104;2587.78;6;8;9;0.153512509475854;4.06570014527438;48.4605517529166;0.483842799657793
8;2018-09-08 06:53:00;"8S";441.2;422.6;9.3;9.96;1003;8.6;8.1;554.355927760469;559.175928984028;44;12787.3386587678;12.7873386587678;-140.545719087653;-17.8972315384901;-149.109863899229;-18.5370053024131;104;2587.78;6;8;9;0.140961433410403;2.6321332202678;51.1887676320642;-0.813821479924201
8;2018-09-08 07:30:00;"8S";437.4;411.2;9.9;10.73;1003;10.1;9.9;554.355927760469;559.41887032898;110;13671.9868767773;13.6719868767773;-135.725467418707;-17.5040633924922;-141.338686864275;-17.9349957829446;104;2587.78;7;8;9;0.177269575047254;4.30703972123058;30.139602597487;2.14127939928181
8;2018-09-08 08:39:00;"8S";411.3;387.1;11.9;12.21;1004;12.7;12.4;554.355927760469;560.832074522634;110;15701.6900995261;15.7016900995261;-127.630152638346;-17.3791213583823;-128.095642586788;-17.280005774708;104;2587.78;8;8;9;0.0661430407664443;11.4028182287124;59.7097019456577;10.144403610876
8;2018-09-08 09:16:00;"8S";396.9;358.5;12.8;13.71;1004;13.4;12.9;554.355927760469;561.005738072285;200;17411.8792369668;17.4118792369668;-126.429676374229;-17.2853220731239;-123.163557553738;-17.6641129362698;104;2587.78;9;8;9;0.194161654598934;11.8529002107622;-76.7124902160782;18.1493459364204
8;2018-09-08 11:39:00;"8S";385.6;334.4;13.9;15.75;1004;16.3;15.9;547.512027417748;554.175515883947;423;20177.0285023697;20.1770285023697;-114.818383078754;-18.0246580910372;-111.781947015614;-18.2557406176608;104;2587.78;11;8;9;0.389850675223446;29.3788816495436;-7.32535523596465;34.2639779256724
8;2018-09-08 12:16:00;"8S";385.2;339.6;13.9;16.1;1004;16.3;15.8;547.512027417748;553.9819705758;324;20701.7176018957;20.7017176018957;-116.039806448491;-17.8275683344684;-110.399994959866;-18.195077979345;104;2587.78;12;8;9;0.463606208373828;26.5807402272562;-27.6285562282736;35.160628874894
8;2018-09-08 12:53:00;"8S";384;339.2;14.17;16.28;1004;16.8;16.7;547.512027417748;554.182864885452;425;20672.8992274882;20.6728992274882;-115.864274682304;-17.5902056510816;-116.524460782383;-18.3035794952767;104;2587.78;12;8;9;0.444640379794841;24.8573705263488;-9.03515172001946;29.9041751798306
8;2018-09-08 13:30:00;"8S";383.9;346.4;14;16.95;1004;16.7;16.3;547.512027417748;553.623146511653;269;21482.0571516588;21.4820571516588;-112.486852378759;-17.498128440576;-116.722027166865;-17.8930078624212;104;2587.78;13;8;9;0.621653717244118;27.498175145849;32.6052774464665;26.4220357325046
8;2018-09-08 14:39:00;"8S";380;308.9;13.4;17.1;1004;19;18.8;540.668127075026;545.962373827123;1188;21532.2037867299;21.5322037867299;-108.074217725878;-18.3311796099428;-107.153947813525;-18.5500729464171;104;2587.78;14;8;9;0.769955468549199;38.5752191536644;28.9003590197252;41.2466357578118
8;2018-09-08 15:16:00;"8S";380.3;340.1;12.6;17.72;1004;18.6;18.2;540.668127075026;544.747406468329;467;23162.3436303318;23.1623436303318;-109.771750161312;-18.3350827217173;-103.399084511344;-18.2699273068584;104;2587.78;15;8;9;1.06545274398696;36.9089116124264;22.5089269694929;42.7603339435232
8;2018-09-08 15:53:00;"8S";381.2;348.9;11.8;18.61;1004;18.5;18.2;540.668127075026;543.387270346649;146;23962.6340805687;23.9626340805687;-105.599539194536;-15.7235464859216;-108.26983188282;-18.1976672494327;104;2587.78;15;8;9;1.41713652172088;20.1888326928368;-9.48041053090723;37.3115061126416
8;2018-09-08 16:30:00;"8S";381.4;340.8;11.7;18.1;1004;17.8;17.5;540.668127075026;543.555904031085;347;22676.189521327;22.676189521327;-96.7362348411142;-15.0006926186604;-103.530863278339;-16.6863858769562;104;2587.78;16;8;9;1.33181712863314;23.269306108169;11.0374723173945;29.9602237373106
8;2018-09-08 17:39:00;"8S";383.3;357.2;12.6;17.1;1004;16.8;16.4;540.668127075026;545.085528557079;120;21578.2070947867;21.5782070947867;-97.8834244846801;-15.6968999691745;-96.0925729019362;-17.9984022905462;104;2587.78;17;8;9;0.936433075769791;27.6917752687159;-28.8762611616931;47.8946454224334
8;2018-09-08 18:16:00;"8S";382.4;362.8;13;16.35;1005;15.8;15.5;540.668127075026;545.927650690221;80;20622.8282904762;20.6228282904762;-101.440075477944;-15.6182835024689;-101.642666276543;-18.1657125845556;104;2587.78;18;8;9;0.696428468145636;23.5061925418072;-54.791999743336;43.6830343999018
8;2018-09-08 18:53:00;"8S";382.2;371.3;12.9;15.57;1005;15.1;14.8;540.668127075026;546.24320513165;34;19629.9289952607;19.6299289952607;-106.538836384904;-15.9233651892753;-115.700259671129;-18.5064788199248;104;2587.78;18;8;9;0.55506393907393;20.8480851292984;-34.7305539308986;32.3515708882694
8;2018-09-08 19:30:00;"8S";381.8;374.73;12.4;14.96;1005;14.6;14.3;540.668127075026;546.027964240468;4;18747.7914123223;18.7477914123223;-106.808717774242;-16.3256854266127;-114.421067971574;-17.6315203142667;104;2587.78;19;8;9;0.532196402442048;23.7967656386596;10.067985010394;26.6310945425596
8;2018-09-09 06:15:00;"8S";394.1;388.41;12.6;13.21;1004;12.8;12.6;547.512027417748;554.133642516334;3;16932.26592891;16.93226592891;-132.51316072069;-18.7953198516998;-140.273390587829;-19.1878175070021;104;2587.78;6;9;9;0.128545524887668;17.8493980929084;113.284041816645;13.2291494681878
8;2018-09-09 06:52:00;"8S";394.3;386.88;13;13.53;1004;12.6;12.4;547.512027417748;554.401507722389;15;17197.6537725118;17.1976537725118;-133.205724844893;-18.5350656027903;-141.658724136219;-19.156946166438;104;2587.78;6;9;9;0.111687050718802;15.0747999774294;100.383124822481;11.596845195285
8;2018-09-09 07:29:00;"8S";394.6;384;13.1;13.78;1004;12.8;12.5;547.512027417748;554.374575990286;37;17481.663464455;17.481663464455;-129.761935106409;-17.9689539802913;-135.07089236826;-18.5334729039456;104;2587.78;7;9;9;0.143296579045221;13.9896967359214;29.2628686936821;13.1968908633048
8;2018-09-09 08:38:00;"8S";393.9;379.6;13.22;14.01;1005;13.2;12.9;547.512027417748;554.374007393955;55;17830.2635260664;17.8302635260664;-124.362302352532;-17.7808000585035;-131.944516148279;-18.2950318047288;104;2587.78;8;9;9;0.166311239386121;17.884098115496;75.9242460888984;14.4157382895514
8;2018-09-09 09:15:00;"8S";394.1;377.7;13.4;14.05;1004;13.1;12.9;547.512027417748;554.559047758527;71;17803.3923838863;17.8033923838863;-125.85423762074;-17.6056546565573;-130.095174191223;-18.2401987761064;104;2587.78;9;9;9;0.136974630053227;14.9909996317184;-2.2314304778066;15.8264160176282
8;2018-09-09 09:52:00;"8S";393.5;376.3;13.7;14.28;1004;13.8;13.6;547.512027417748;554.765746290534;71;18235.5643222749;18.2355643222749;-126.227430599668;-17.6458150729304;-131.902045902907;-18.1684139832903;104;2587.78;9;9;9;0.122223479379949;14.9390899837752;50.2242435681359;13.4452659634154
8;2018-09-09 10:29:00;"8S";391.1;370.1;13.61;14.27;1005;13.8;13.5;547.512027417748;554.66388567238;121;18322.8934170616;18.3228934170616;-123.8079606749;-17.6049949708657;-128.479803209992;-17.9831894877214;104;2587.78;10;9;9;0.138943512893368;17.0319990920256;50.9804201637736;15.3857126917792
8;2018-09-09 11:38:00;"8S";390.6;365.9;13.9;14.73;1005;13.9;13.4;540.668127075026;547.798116400896;131;18528.1409142857;18.5281409142857;-121.465484282409;-17.845887494093;-126.601636697281;-18.0188643231749;104;2587.78;11;9;9;0.17254779352897;21.301615670335;84.1419713002308;17.5492778881182
8;2018-09-09 12:15:00;"8S";390.6;364.9;14;14.85;1005;14.1;13.7;540.668127075026;547.842482141662;158;18892.7611421801;18.8927611421801;-123.222561547948;-17.6680835903226;-125.419719230649;-17.9860635512787;104;2587.78;12;9;9;0.176705554015492;18.1221071746328;12.412050622551;18.4687891795806
8;2018-09-09 12:52:00;"8S";390.2;373.8;14.5;15.56;1005;15;14.6;540.668127075026;548.004401308129;89;19959.5375023697;19.9595375023697;-123.998222469114;-17.8053664576814;-127.599452783256;-17.982024776968;104;2587.78;12;9;9;0.220362110119019;18.4447091923372;48.3744021336708;16.256745432488
8;2018-09-09 13:29:00;"8S";390.9;357.7;14.6;15.9;1005;15.4;15;540.668127075026;547.928714807354;244;20298.1060947867;20.2981060947867;-120.632666746625;-17.4506989800718;-124.710899017159;-17.7244533113668;104;2587.78;13;9;9;0.270255391044562;18.9729250939494;40.1788368282108;17.0847274737754
8;2018-09-09 14:38:00;"8S";392.8;371.1;14.47;15.99;1005;15.2;15;540.668127075026;547.736718885089;121;20094.4494739336;20.0944494739336;-117.529594405956;-17.3698007744471;-120.206537166977;-17.7086098646287;104;2587.78;14;9;9;0.315990959839214;21.4288117896208;21.1096153899839;21.4623417500526
8;2018-09-09 15:15:00;"8S";392.6;374;14.6;16.16;1005;15.5;15.3;540.668127075026;547.78677850582;114;20501.5877535545;20.5015877535545;-119.797047774337;-17.1208243134264;-120.786730779496;-17.6526652146537;104;2587.78;15;9;9;0.324306469253474;17.1695467330742;-13.3879182592511;20.4345909377336
8;2018-09-09 15:52:00;"8S";392.5;377.7;14.4;15.91;1005;15.4;15.1;540.668127075026;547.703471470339;68;20359.7171658768;20.3597171658768;-120.632949018759;-17.1858353775513;-124.493050086476;-17.6520669432031;104;2587.78;15;9;9;0.313912093919698;16.8537340016514;18.0958393076364;16.7234854591488
8;2018-09-09 16:29:00;"8S";393.4;379.3;14.5;15.83;1005;15.2;14.8;540.668127075026;547.857020798981;60;20072.945943128;20.072945943128;-119.273834083572;-17.0632256714864;-122.669940462812;-17.3076370719451;104;2587.78;16;9;9;0.27649208156443;17.2319712883192;32.9401066610793;15.7911561127488
8;2018-09-09 17:38:00;"8S";393.3;381.8;14.3;15.36;1004;14.7;14.5;540.668127075026;547.901072414496;33;19606.5437630332;19.6065437630332;-118.653685311903;-17.2291653569291;-124.722378786274;-17.4827924613879;104;2587.78;17;9;9;0.220581638409403;19.1796375435298;73.6771620090195;15.1399609048292
8;2018-09-09 18:15:00;"8S";394.4;385.24;14.4;15.85;1005;15;14.7;540.668127075026;547.736219388393;17;20278.739;20.278739;-121.269446751467;-16.991365244994;-125.473203231935;-17.544753625145;104;2587.78;18;9;9;0.301438765684478;14.661475208485;12.4433730880327;14.884825769225
8;2018-09-09 18:52:00;"8S";394.9;388.28;14.2;15.5;1004;14.9;14.6;540.668127075026;547.714620143593;11;19669.6788578199;19.6696788578199;-121.985653732981;-17.036186410485;-127.728701936262;-17.622001448224;104;2587.78;18;9;9;0.270524677932309;14.303837550899;25.8443730889296;13.24730964953
8;2018-09-09 19:29:00;"8S";398.4;391.16;13.9;15.01;1004;14.6;14.6;540.668127075026;547.652416889478;2;19084.6411095238;19.0846411095238;-121.792035658929;-17.2660005511618;-125.146585784692;-17.4202468360541;104;2587.78;19;9;9;0.230986525069891;16.3359687503654;42.8909776405291;14.2153889037408
8;2018-09-10 06:15:00;"8S";408;399.75;11.46;11.89;1003;10.9;10.7;540.668127075026;546.682578778071;12;15219.5594028436;15.2195594028436;-134.040104180017;-18.5534694013746;-136.552400555924;-18.5501388235734;104;2587.78;6;10;9;0.0895706986491177;14.3876510309798;82.0533808930922;11.8487100326632
8;2018-09-10 06:52:00;"8S";405.2;392.9;11.4;12.02;1003;10.8;10.4;547.512027417748;553.464205368094;34;15328.7908720379;15.3287908720379;-134.707462771672;-18.4662631385803;-138.056673906413;-18.6538347528219;104;2587.78;6;10;9;0.130783247558484;13.0226423369704;47.0137322034438;11.1740041161622
8;2018-09-10 07:29:00;"8S";401.9;382.3;11.6;12.31;1003;11.3;10.9;547.512027417748;553.526154892611;85;15665.9100853081;15.6659100853081;-133.184737231182;-18.2693699264345;-135.523785571351;-18.4483952569242;104;2587.78;7;10;9;0.149767882572727;12.970222180294;27.7862927105985;12.0633764840426
8;2018-09-10 08:38:00;"8S";398;367.6;11.8;12.42;1003;12;11.6;547.512027417748;553.687556540559;141;15974.7596303318;15.9747596303318;-129.983351753662;-18.3484516541276;-132.501887994072;-18.3587098336948;104;2587.78;8;10;9;0.130783195244588;16.8042614793588;63.1758025853179;14.3677906754864
8;2018-09-10 10:29:00;"8S";387.7;363.4;12.9;14.53;1003;13.6;13.3;547.512027417748;553.744186340077;138;18308.171014218;18.308171014218;-127.322276275446;-17.8872537422419;-130.431313981524;-18.2948287318612;104;2587.78;10;10;9;0.343832860889747;15.7757536624892;14.5762735886819;15.9273158733656
8;2018-09-10 11:38:00;"8S";385.5;329.6;13.5;14.96;1003;15.4;15;540.668127075026;547.246847893604;369;19250.5238388626;19.2505238388626;-125.589640886043;-18.2647779274493;-127.078743953066;-18.4632510654275;104;2587.78;11;10;9;0.304123147086711;20.5285825335514;19.616111645308;20.627264570354
8;2018-09-10 12:15:00;"8S";381.2;332.9;13.9;16.18;1002;16.7;16.3;540.668127075026;547.026353607372;241;20574.9873791469;20.5749873791469;-126.946524323246;-19.4803973176029;-124.986048296631;-18.4506806898398;104;2587.78;12;10;9;0.475405831821034;28.8966542175772;67.165896426923;22.6193972220874
8;2018-09-10 12:52:00;"8S";381.4;339.5;13.9;16.39;1002;16.1;15.9;540.668127075026;546.911445898956;298;20530.1034597156;20.5301034597156;-125.080366784031;-18.5211863733166;-125.072923072178;-18.4128973144776;104;2587.78;12;10;9;0.519193211067709;23.0891242025018;27.8836124547668;22.2302554436428
8;2018-09-10 13:29:00;"8S";381.9;339.7;13.5;15.69;1002;17;16.6;547.512027417748;553.776429066806;292;19683.5300379147;19.6835300379147;-126.47759561381;-18.9649921951009;-127.209128981938;-18.5667743681994;104;2587.78;13;10;9;0.462420247901116;25.2423419469972;49.3899336251205;21.3250659636572
8;2018-09-10 14:38:00;"8S";384.2;313;13.9;15.87;1001;16.9;16.5;547.512027417748;554.129207528267;1089;20210.3034881517;20.2103034881517;-117.60308577076;-17.4246365901145;-117.727413023217;-17.9917161978601;104;2587.78;14;10;9;0.41638245727837;21.794006950156;-9.33853293418851;26.2063165596638
8;2018-09-10 15:15:00;"8S";382.7;340;13.7;16.37;1001;16.5;16.1;540.668127075026;546.708408085496;862;21267.3030473934;21.2673030473934;-116.663693329615;-17.6236576111023;-113.613961717063;-17.6114117002772;104;2587.78;15;10;9;0.557281530961175;24.3255675592034;9.17981053091454;27.2773318851546
8;2018-09-10 15:52:00;"8S";381.5;340.3;13.6;16.46;1001;16.6;16.2;540.668127075026;546.549001781108;300;21232.6111042654;21.2326111042654;-114.189692588007;-16.5178041551781;-115.368378761568;-17.462726040392;104;2587.78;15;10;9;0.596938328814106;17.9527406534178;-12.3889968119118;24.333429561568
8;2018-09-10 16:29:00;"8S";381.1;350;13.8;16.52;1000;16.1;15.8;540.668127075026;546.742557056765;229;20995.7390900474;20.9957390900474;-109.904803773807;-16.3274015068857;-113.089729114403;-16.8716080180514;104;2587.78;16;10;9;0.568285175372424;20.7144082812786;14.7848387472828;21.8831350300082
8;2018-09-10 17:38:00;"8S";381.3;367;13.6;16.08;1000;15.4;14.8;540.668127075026;546.76325032429;61;20612.451028436;20.612451028436;-110.759696921989;-16.726469753384;-110.08010961951;-17.4110142861816;104;2587.78;17;10;9;0.518142469410643;23.052061105083;-10.7063390893096;29.2080046699428
8;2018-09-10 18:15:00;"8S";384.3;372.5;13.3;15.68;999;15.3;15;540.668127075026;546.657876438584;47;19930.8798530806;19.9308798530806;-110.678072780334;-16.2908287499381;-113.572966788678;-17.7380258292099;104;2587.78;18;10;9;0.49774752460367;19.6485572191708;-28.8723162781167;28.3312398450012
8;2018-09-10 18:52:00;"8S";384.3;374.2;13.2;15.38;999;14.7;14.4;540.668127075026;546.712114456205;22;19411.3833507109;19.4113833507109;-113.250567997204;-16.6481709094181;-120.271014749749;-18.0343125905399;104;2587.78;18;10;9;0.455920047120339;19.9347992781408;-4.70128530574378;24.0034859745702
8;2018-09-10 19:29:00;"8S";389.3;381.85;13.08;14.78;999;14.2;13.9;540.668127075026;546.908799022155;0;18502.0378104265;18.5020378104265;-114.407161157777;-17.0369990794061;-118.792321876787;-17.7376400160661;104;2587.78;19;10;9;0.355534024363987;21.8888314774718;12.5022635907358;23.1087982517418
8;2018-09-11 06:15:00;"8S";392.2;384.08;11.6;12.79;993;11.7;11.6;540.668127075026;546.403153774487;11;16338.8135333333;16.3388135333333;-161.774108712483;-21.8519489082596;-169.212332039232;-22.0902885365492;104;2587.78;6;11;9;0.250377956905806;13.0414825535938;66.9620481712522;7.5099762531616
8;2018-09-11 06:52:00;"8S";390.4;377;11.9;13.48;992;12.8;12.7;540.668127075026;546.361112557542;29;16986.3227345972;16.9863227345972;-156.814386103304;-20.8297203082456;-163.925850523996;-21.1521283339841;104;2587.78;6;11;9;0.332769613935035;9.82337636266081;43.9583020309708;5.2911761478768
8;2018-09-11 07:29:00;"8S";387.2;363.1;12.2;13.73;992;12.8;12.2;540.668127075026;546.555990838947;66;17678.0926919431;17.6780926919431;-148.463060215009;-20.0257946434573;-152.264793635263;-20.1044069918203;104;2587.78;7;11;9;0.322238833276921;11.7432969326494;37.0430240743944;8.57046229929941
8;2018-09-11 09:15:00;"8S";386.7;366.3;12.3;14.51;991;12.9;13.1;540.668127075026;546.242196148477;71;18334.7625592417;18.3347625592417;-132.518629253381;-18.5219625492607;-134.078080302097;-18.7572255178072;104;2587.78;9;11;9;0.465925729159647;15.6570711407046;13.8613117715784;15.9797238403606
8;2018-09-11 09:52:00;"8S";386;364.9;11.9;13.94;991;13.4;13;540.668127075026;546.112910787578;84;17857.3212180095;17.8573212180095;-129.640570754416;-18.3913629063536;-131.515664200004;-18.4744979024491;104;2587.78;9;11;9;0.43008546049129;17.4903324964128;24.5487444445528;16.2803190195888
8;2018-09-11 10:29:00;"8S";386.8;346.2;11.8;14.21;991;13.9;13.5;540.668127075026;545.85284287694;223;18108.6232606635;18.1086232606635;-126.452060652449;-18.3605251383246;-128.413044830419;-18.2121773249232;104;2587.78;10;11;9;0.508091207566588;20.4321404541478;35.8444420662384;17.2843737689666
8;2018-09-11 11:38:00;"8S";382.6;342.5;12.3;14.52;991;15;14.8;533.824226732304;539.322283547938;274;18859.7516095238;18.8597516095238;-124.40502851183;-18.5113468026013;-121.779532461049;-17.9841840932041;104;2587.78;11;11;9;0.462109509486709;23.6857459089804;32.5052095036102;22.0939402845838
8;2018-09-11 12:15:00;"8S";382.9;366.6;12.3;14.71;991;14.6;14.3;533.824226732304;539.218649540501;91;18751.8030947867;18.7518030947867;-118.755519522697;-17.7246794726691;-118.529442175628;-17.8144295925168;104;2587.78;12;11;9;0.501659422460797;23.0419162586558;18.223591295186;23.9859945645064
8;2018-09-11 12:52:00;"8S";382.7;354.5;12.2;14.35;990;14.4;14.1;533.824226732304;539.310965818681;220;18473.8318199052;18.4738318199052;-117.257959881176;-17.5932395532646;-119.901056958284;-17.6655279511591;104;2587.78;12;11;9;0.447990592796629;23.4879565449408;35.2044387338777;21.4231666509888
8;2018-09-11 13:29:00;"8S";382.3;351.6;12.2;14.71;990;15;14.6;533.824226732304;539.114425911109;174;18600.5681753554;18.6005681753554;-114.495967546379;-17.5460266965076;-116.954231420888;-17.4678801506138;104;2587.78;13;11;9;0.523002971125367;25.8722460256818;40.859466005062;22.7888097840224
8;2018-09-11 14:38:00;"8S";381.8;332.9;12.1;14.82;989;15.2;14.8;533.824226732304;538.949901055929;399;18997.4301232227;18.9974301232227;-114.730216494427;-17.8781854643477;-111.837008904652;-17.6545429757448;104;2587.78;14;11;9;0.567333312445806;28.2952672203546;23.3837896690616;29.3993349013064
8;2018-09-11 15:15:00;"8S";381.3;335;12.2;14.92;988;15.7;15.2;533.824226732304;539.010385442513;353;19029.997464455;19.029997464455;-109.78944221727;-17.3913710364829;-109.358101095011;-17.5706862890312;104;2587.78;15;11;9;0.567907479654816;29.3415260745932;20.9725810965514;31.2073892172386
8;2018-09-11 15:52:00;"8S";382.3;353.3;12.28;14.91;988;14.8;14.8;533.824226732304;539.103819021041;213;18855.186652381;18.855186652381;-107.920396222144;-17.0714373987896;-111.705953841667;-17.4243637723881;104;2587.78;15;11;9;0.549116379412859;28.6511029681728;33.1435594797415;27.6889563374378
8;2018-09-11 16:29:00;"8S";382.9;348.3;11.7;14.52;987;15;14.8;533.824226732304;538.684638024607;226;18447.872563981;18.447872563981;-104.573237058646;-16.8541813378609;-108.524558005145;-17.038945010393;104;2587.78;16;11;9;0.589383267278021;30.2602136442412;40.521410568012;27.787002077999
